tick,theta,d1_x_cmd,d1_y_cmd,d1_z_cmd,d1_x_act,d1_y_act,d1_z_act,d1_alpha,d1_beta,d1_e_p,d1_e_a,d1_de_p,d2_x_cmd,d2_y_cmd,d2_z_cmd,d2_x_act,d2_y_act,d2_z_act,d2_alpha,d2_beta,d2_e_p,d2_e_a,d2_de_p
654,0.5817,6.801,7.465,-5.000,7.100,6.778,-4.995,0.7083,0.5813,1.0572,0.0024,-0.0035,1.800,7.483,-5.000,2.123,6.786,-5.012,0.7249,0.5615,1.0597,0.0088,-0.0020
655,0.5967,6.765,7.525,-5.000,7.070,6.850,-4.994,0.7038,0.5860,1.0533,0.0026,-0.0039,1.731,7.613,-5.000,2.098,6.851,-5.012,0.7945,0.4943,1.0642,0.0078,0.0045
656,0.6117,6.697,7.650,-5.000,7.042,6.916,-4.993,0.7686,0.5160,1.0555,0.0031,0.0022,1.689,7.679,-5.000,2.071,6.915,-5.013,0.7989,0.4909,1.0690,0.0072,0.0048
657,0.6267,6.628,7.773,-5.000,7.015,6.975,-4.992,0.8331,0.4611,1.0648,0.0038,0.0094,1.646,7.746,-5.000,2.042,6.977,-5.013,0.8046,0.4865,1.0743,0.0074,0.0053
658,0.6417,6.630,7.745,-5.000,6.983,7.042,-4.991,0.7394,0.5451,1.0641,0.0051,-0.0007,1.603,7.808,-5.000,2.011,7.039,-5.014,0.8067,0.4849,1.0797,0.0082,0.0054
659,0.6567,6.555,7.869,-5.000,6.953,7.103,-4.991,0.8071,0.4844,1.0698,0.0066,0.0057,1.596,7.803,-5.000,1.975,7.105,-5.015,0.7370,0.5495,1.0784,0.0096,-0.0013
660,0.6717,6.543,7.870,-5.000,6.919,7.169,-4.992,0.7442,0.5397,1.0694,0.0087,-0.0004,1.527,7.908,-5.000,1.941,7.167,-5.015,0.7843,0.5030,1.0814,0.0113,0.0030
661,0.6867,6.471,7.981,-5.000,6.885,7.229,-4.993,0.7994,0.4904,1.0741,0.0107,0.0047,1.522,7.898,-5.000,1.902,7.235,-5.015,0.7089,0.5822,1.0775,0.0131,-0.0040
662,0.7017,6.460,7.978,-5.000,6.847,7.294,-4.993,0.7329,0.5534,1.0726,0.0126,-0.0015,1.446,8.011,-5.000,1.865,7.297,-5.014,0.7672,0.5171,1.0789,0.0147,0.0015
663,0.7167,6.384,8.088,-5.000,6.811,7.354,-4.993,0.7885,0.4990,1.0762,0.0141,0.0036,1.438,8.006,-5.000,1.825,7.365,-5.013,0.6974,0.5948,1.0739,0.0161,-0.0051
664,0.7317,6.380,8.074,-5.000,6.770,7.420,-4.992,0.7101,0.5800,1.0725,0.0151,-0.0037,1.357,8.121,-5.000,1.788,7.429,-5.012,0.7594,0.5235,1.0747,0.0172,0.0008
665,0.7467,6.271,8.232,-5.000,6.735,7.476,-4.991,0.8211,0.4719,1.0796,0.0156,0.0072,1.312,8.175,-5.000,1.752,7.492,-5.011,0.7550,0.5273,1.0752,0.0180,0.0004
666,0.7617,6.260,8.226,-5.000,6.695,7.538,-4.991,0.7541,0.5287,1.0799,0.0155,0.0002,1.269,8.225,-5.000,1.715,7.557,-5.011,0.7479,0.5354,1.0750,0.0184,-0.0002
667,0.7767,6.252,8.220,-5.000,6.652,7.606,-4.992,0.6832,0.6111,1.0731,0.0147,-0.0068,1.224,8.276,-5.000,1.678,7.622,-5.010,0.7410,0.5435,1.0741,0.0185,-0.0008
668,0.7917,6.179,8.312,-5.000,6.612,7.670,-4.994,0.7236,0.5641,1.0708,0.0135,-0.0024,1.216,8.276,-5.000,1.636,7.692,-5.010,0.6748,0.6189,1.0664,0.0180,-0.0077
669,0.8067,6.166,8.314,-5.000,6.567,7.740,-4.997,0.6597,0.6341,1.0610,0.0115,-0.0097,1.169,8.330,-5.000,1.593,7.763,-5.010,0.6690,0.6244,1.0582,0.0170,-0.0083
670,0.8217,6.040,8.475,-5.000,6.529,7.799,-4.999,0.7837,0.5029,1.0644,0.0094,0.0034,1.041,8.486,-5.000,1.556,7.822,-5.009,0.7905,0.4965,1.0623,0.0158,0.0041
671,0.8367,6.059,8.433,-5.000,6.483,7.867,-5.002,0.6695,0.6247,1.0563,0.0069,-0.0081,1.028,8.491,-5.000,1.515,7.886,-5.008,0.7319,0.5529,1.0610,0.0142,-0.0013
672,0.8517,5.962,8.545,-5.000,6.441,7.928,-5.003,0.7399,0.5432,1.0558,0.0048,-0.0005,1.008,8.506,-5.000,1.471,7.953,-5.007,0.6837,0.6088,1.0548,0.0124,-0.0061
673,0.8667,5.899,8.608,-5.000,6.398,7.987,-5.003,0.7542,0.5286,1.0566,0.0034,0.0008,0.910,8.612,-5.000,1.428,8.014,-5.005,0.7499,0.5314,1.0553,0.0111,0.0005
674,0.8817,5.879,8.618,-5.000,6.351,8.049,-5.003,0.7030,0.5868,1.0527,0.0024,-0.0039,0.896,8.618,-5.000,1.381,8.078,-5.003,0.6914,0.5995,1.0502,0.0103,-0.0051
675,0.8967,5.776,8.725,-5.000,6.306,8.104,-5.001,0.7734,0.5120,1.0553,0.0021,0.0026,0.789,8.725,-5.000,1.337,8.135,-5.001,0.7654,0.5177,1.0521,0.0101,0.0020
676,0.9117,5.764,8.722,-5.000,6.256,8.162,-5.000,0.7085,0.5803,1.0520,0.0024,-0.0034,0.772,8.733,-5.000,1.288,8.196,-5.001,0.7104,0.5770,1.0490,0.0102,-0.0031
677,0.9267,5.662,8.820,-5.000,6.208,8.214,-4.999,0.7730,0.5121,1.0546,0.0033,0.0026,0.626,8.873,-5.000,1.246,8.245,-5.001,0.8336,0.4597,1.0587,0.0111,0.0097
678,0.9417,5.605,8.866,-5.000,6.158,8.265,-4.998,0.7722,0.5128,1.0571,0.0046,0.0025,0.646,8.842,-5.000,1.195,8.301,-5.004,0.7291,0.5558,1.0572,0.0129,-0.0015
679,0.9567,5.588,8.866,-5.000,6.104,8.319,-4.999,0.7132,0.5748,1.0541,0.0065,-0.0030,0.541,8.933,-5.000,1.146,8.350,-5.007,0.7910,0.4961,1.0614,0.0155,0.0042
680,0.9717,5.479,8.964,-5.000,6.053,8.367,-5.002,0.7825,0.5037,1.0576,0.0086,0.0035,0.537,8.924,-5.000,1.090,8.403,-5.012,0.7177,0.5692,1.0588,0.0189,-0.0026
681,0.9867,5.417,9.008,-5.000,6.002,8.415,-5.004,0.7847,0.5018,1.0612,0.0108,0.0036,0.433,9.008,-5.000,1.036,8.450,-5.016,0.7741,0.5095,1.0613,0.0221,0.0025
682,1.0017,5.320,9.088,-5.000,5.954,8.458,-5.006,0.8351,0.4587,1.0706,0.0128,0.0094,0.333,9.087,-5.000,0.987,8.494,-5.018,0.8255,0.4665,1.0694,0.0248,0.0081
683,1.0167,5.349,9.041,-5.000,5.898,8.509,-5.008,0.7155,0.5731,1.0675,0.0151,-0.0031,0.365,9.043,-5.000,0.927,8.544,-5.020,0.7055,0.5836,1.0654,0.0273,-0.0040
684,1.0317,5.295,9.076,-5.000,5.841,8.562,-5.007,0.7048,0.5850,1.0635,0.0169,-0.0040,0.256,9.126,-5.000,0.871,8.590,-5.020,0.7645,0.5172,1.0669,0.0288,0.0015
685,1.0467,5.192,9.155,-5.000,5.788,8.611,-5.006,0.7582,0.5238,1.0645,0.0179,0.0010,0.252,9.116,-5.000,0.810,8.640,-5.018,0.6911,0.5995,1.0615,0.0295,-0.0054
686,1.0617,5.180,9.152,-5.000,5.731,8.665,-5.003,0.6945,0.5964,1.0595,0.0181,-0.0050,0.142,9.195,-5.000,0.752,8.686,-5.016,0.7485,0.5319,1.0616,0.0292,0.0002
687,1.0767,5.063,9.238,-5.000,5.679,8.714,-5.000,0.7622,0.5201,1.0609,0.0176,0.0014,0.132,9.190,-5.000,0.690,8.736,-5.013,0.6820,0.6095,1.0553,0.0281,-0.0064
688,1.0917,5.047,9.238,-5.000,5.622,8.766,-4.999,0.7036,0.5855,1.0569,0.0164,-0.0040,0.014,9.272,-5.000,0.633,8.782,-5.010,0.7479,0.5320,1.0556,0.0262,0.0003
689,1.1067,4.884,9.355,-5.000,5.573,8.810,-4.999,0.8251,0.4677,1.0651,0.0150,0.0082,-0.055,9.313,-5.000,0.576,8.828,-5.008,0.7535,0.5268,1.0563,0.0236,0.0008
690,1.1217,4.868,9.353,-5.000,5.519,8.857,-5.001,0.7670,0.5169,1.0669,0.0131,0.0017,-0.128,9.354,-5.000,0.519,8.872,-5.006,0.7629,0.5190,1.0579,0.0205,0.0016
691,1.1367,4.865,9.344,-5.000,5.459,8.908,-5.004,0.6933,0.5986,1.0616,0.0109,-0.0052,-0.194,9.390,-5.000,0.462,8.916,-5.006,0.7642,0.5184,1.0596,0.0173,0.0017
692,1.1517,4.755,9.412,-5.000,5.401,8.954,-5.007,0.7460,0.5364,1.0616,0.0090,-0.0001,-0.206,9.386,-5.000,0.400,8.963,-5.005,0.7005,0.5892,1.0553,0.0139,-0.0043
693,1.1667,4.743,9.409,-5.000,5.338,9.003,-5.009,0.6827,0.6106,1.0553,0.0070,-0.0063,-0.272,9.421,-5.000,0.338,9.010,-5.005,0.6997,0.5899,1.0511,0.0109,-0.0042
694,1.1817,4.674,9.444,-5.000,5.274,9.051,-5.010,0.6838,0.6087,1.0493,0.0051,-0.0060,-0.396,9.492,-5.000,0.280,9.053,-5.004,0.7658,0.5176,1.0530,0.0086,0.0020
695,1.1967,4.492,9.550,-5.000,5.220,9.090,-5.010,0.8152,0.4776,1.0564,0.0039,0.0071,-0.520,9.558,-5.000,0.227,9.091,-5.004,0.8300,0.4636,1.0620,0.0073,0.0090
696,1.2117,4.456,9.560,-5.000,5.162,9.130,-5.009,0.7797,0.5067,1.0596,0.0030,0.0031,-0.500,9.535,-5.000,0.166,9.133,-5.003,0.7325,0.5526,1.0608,0.0070,-0.0013
697,1.2267,4.371,9.599,-5.000,5.105,9.168,-5.008,0.7990,0.4911,1.0645,0.0027,0.0050,-0.628,9.599,-5.000,0.108,9.171,-5.002,0.7990,0.4906,1.0657,0.0078,0.0049
698,1.2417,4.361,9.593,-5.000,5.041,9.208,-5.006,0.7356,0.5497,1.0635,0.0031,-0.0011,-0.694,9.625,-5.000,0.049,9.208,-5.002,0.7961,0.4930,1.0702,0.0095,0.0045
699,1.2567,4.302,9.615,-5.000,4.976,9.246,-5.004,0.7235,0.5637,1.0613,0.0041,-0.0021,-0.701,9.617,-5.000,-0.016,9.246,-5.001,0.7291,0.5574,1.0684,0.0125,-0.0018
700,1.2717,4.177,9.670,-5.000,4.914,9.280,-5.003,0.7833,0.5037,1.0647,0.0056,0.0034,-0.765,9.641,-5.000,-0.082,9.283,-5.001,0.7231,0.5639,1.0661,0.0158,-0.0023
701,1.2867,4.101,9.697,-5.000,4.853,9.313,-5.002,0.7897,0.4983,1.0686,0.0074,0.0039,-0.892,9.695,-5.000,-0.145,9.316,-5.001,0.7831,0.5026,1.0693,0.0191,0.0032
702,1.3017,4.086,9.693,-5.000,4.786,9.347,-5.001,0.7318,0.5542,1.0671,0.0098,-0.0015,-0.906,9.690,-5.000,-0.213,9.350,-5.003,0.7237,0.5628,1.0671,0.0229,-0.0023
703,1.3167,3.915,9.764,-5.000,4.728,9.374,-5.000,0.8372,0.4571,1.0766,0.0118,0.0095,-1.084,9.764,-5.000,-0.271,9.378,-5.004,0.8360,0.4570,1.0764,0.0256,0.0094
704,1.3317,3.959,9.730,-5.000,4.658,9.407,-4.998,0.7177,0.5714,1.0736,0.0143,-0.0030,-1.040,9.731,-5.000,-0.340,9.410,-5.005,0.7176,0.5704,1.0734,0.0283,-0.0030
705,1.3467,3.898,9.747,-5.000,4.588,9.439,-4.997,0.7057,0.5847,1.0695,0.0165,-0.0041,-1.163,9.774,-5.000,-0.406,9.438,-5.005,0.7697,0.5130,1.0752,0.0303,0.0018
706,1.3617,3.769,9.792,-5.000,4.522,9.468,-4.995,0.7649,0.5183,1.0710,0.0181,0.0014,-1.155,9.759,-5.000,-0.480,9.469,-5.004,0.6878,0.6041,1.0692,0.0313,-0.0060
707,1.3767,3.636,9.835,-5.000,4.462,9.495,-4.993,0.8278,0.4653,1.0791,0.0190,0.0081,-1.345,9.827,-5.000,-0.542,9.495,-5.004,0.8076,0.4817,1.0748,0.0312,0.0056
708,1.3917,3.678,9.807,-5.000,4.391,9.525,-4.992,0.7131,0.5766,1.0756,0.0190,-0.0035,-1.357,9.820,-5.000,-0.611,9.524,-5.003,0.7472,0.5354,1.0746,0.0300,-0.0003
709,1.4067,3.555,9.843,-5.000,4.325,9.554,-4.992,0.7634,0.5199,1.0767,0.0186,0.0012,-1.370,9.814,-5.000,-0.684,9.553,-5.003,0.6869,0.6054,1.0684,0.0276,-0.0061
710,1.4217,3.561,9.831,-5.000,4.251,9.586,-4.994,0.6843,0.6094,1.0703,0.0177,-0.0065,-1.509,9.854,-5.000,-0.752,9.580,-5.004,0.7525,0.5285,1.0688,0.0244,0.0004
711,1.4367,3.427,9.868,-5.000,4.183,9.615,-4.997,0.7454,0.5379,1.0699,0.0161,-0.0003,-1.525,9.850,-5.000,-0.826,9.609,-5.004,0.6949,0.5963,1.0637,0.0204,-0.0051
712,1.4517,3.351,9.883,-5.000,4.114,9.643,-5.000,0.7479,0.5349,1.0699,0.0140,-0.0001,-1.669,9.888,-5.000,-0.893,9.635,-5.004,0.7662,0.5170,1.0654,0.0166,0.0017
713,1.4667,3.274,9.898,-5.000,4.046,9.670,-5.005,0.7518,0.5307,1.0701,0.0114,0.0003,-1.756,9.904,-5.000,-0.959,9.661,-5.004,0.7806,0.5054,1.0684,0.0128,0.0030
714,1.4817,3.260,9.893,-5.000,3.971,9.698,-5.008,0.6927,0.5999,1.0648,0.0085,-0.0054,-1.840,9.919,-5.000,-1.024,9.686,-5.004,0.7916,0.4968,1.0724,0.0096,0.0040
715,1.4967,3.120,9.922,-5.000,3.902,9.721,-5.009,0.7583,0.5252,1.0657,0.0064,0.0010,-1.915,9.929,-5.000,-1.089,9.710,-5.004,0.7935,0.4956,1.0764,0.0072,0.0041
716,1.5117,3.114,9.915,-5.000,3.826,9.744,-5.009,0.6905,0.6022,1.0602,0.0048,-0.0055,-1.925,9.923,-5.000,-1.161,9.736,-5.005,0.7316,0.5557,1.0747,0.0056,-0.0017
717,1.5267,2.911,9.953,-5.000,3.762,9.762,-5.007,0.8171,0.4762,1.0673,0.0040,0.0070,-2.112,9.958,-5.000,-1.221,9.758,-5.006,0.8419,0.4535,1.0847,0.0053,0.0099
718,1.5417,2.889,9.947,-5.000,3.692,9.780,-5.005,0.7677,0.5175,1.0690,0.0036,0.0017,-2.080,9.942,-5.000,-1.293,9.781,-5.007,0.7414,0.5451,1.0837,0.0063,-0.0010
719,1.5567,2.873,9.941,-5.000,3.617,9.799,-5.003,0.7106,0.5795,1.0655,0.0039,-0.0035,-2.225,9.962,-5.000,-1.359,9.801,-5.008,0.8089,0.4834,1.0891,0.0087,0.0054
720,1.5717,2.736,9.957,-5.000,3.547,9.814,-5.000,0.7711,0.5143,1.0676,0.0045,0.0021,-2.296,9.965,-5.000,-1.426,9.819,-5.010,0.8066,0.4851,1.0941,0.0117,0.0050
721,1.5867,2.727,9.950,-5.000,3.471,9.829,-4.997,0.7078,0.5825,1.0639,0.0056,-0.0037,-2.301,9.957,-5.000,-1.499,9.835,-5.012,0.7418,0.5451,1.0929,0.0160,-0.0012
722,1.6017,2.576,9.964,-5.000,3.401,9.842,-4.995,0.7817,0.5049,1.0670,0.0072,0.0031,-2.363,9.958,-5.000,-1.574,9.849,-5.015,0.7303,0.5582,1.0907,0.0203,-0.0022
723,1.6167,2.557,9.957,-5.000,3.327,9.855,-4.993,0.7292,0.5571,1.0653,0.0090,-0.0017,-2.498,9.966,-5.000,-1.644,9.861,-5.017,0.7872,0.4997,1.0937,0.0237,0.0030
724,1.6317,2.408,9.966,-5.000,3.259,9.866,-4.992,0.7999,0.4898,1.0702,0.0109,0.0049,-2.507,9.958,-5.000,-1.720,9.872,-5.017,0.7259,0.5628,1.0911,0.0274,-0.0026
725,1.6467,2.288,9.968,-5.000,3.196,9.874,-4.991,0.8448,0.4497,1.0808,0.0124,0.0106,-2.706,9.969,-5.000,-1.784,9.881,-5.017,0.8419,0.4520,1.1005,0.0295,0.0093
726,1.6617,2.338,9.954,-5.000,3.121,9.884,-4.989,0.7286,0.5592,1.0787,0.0142,-0.0021,-2.658,9.956,-5.000,-1.859,9.892,-5.016,0.7295,0.5591,1.0981,0.0307,-0.0024
727,1.6767,2.288,9.949,-5.000,3.043,9.894,-4.988,0.7048,0.5863,1.0744,0.0160,-0.0043,-2.793,9.957,-5.000,-1.930,9.901,-5.016,0.7853,0.5008,1.1007,0.0308,0.0027
728,1.6917,2.165,9.948,-5.000,2.970,9.902,-4.986,0.7502,0.5326,1.0745,0.0172,0.0000,-2.779,9.948,-5.000,-2.008,9.912,-5.015,0.7036,0.5888,1.0958,0.0296,-0.0049
729,1.7067,2.161,9.940,-5.000,2.889,9.910,-4.986,0.6827,0.6110,1.0678,0.0182,-0.0067,-2.910,9.946,-5.000,-2.082,9.922,-5.015,0.7554,0.5284,1.0958,0.0277,0.0000
730,1.7217,1.953,9.938,-5.000,2.822,9.917,-4.985,0.8096,0.4814,1.0737,0.0182,0.0059,-3.043,9.941,-5.000,-2.151,9.931,-5.016,0.8105,0.4808,1.1011,0.0252,0.0052
731,1.7367,1.941,9.929,-5.000,2.748,9.924,-4.986,0.7513,0.5311,1.0738,0.0175,0.0001,-2.972,9.934,-5.000,-2.233,9.941,-5.018,0.6764,0.6180,1.0927,0.0218,-0.0083
732,1.7517,1.930,9.922,-5.000,2.669,9.929,-4.989,0.6911,0.6015,1.0682,0.0157,-0.0056,-3.097,9.927,-5.000,-2.310,9.948,-5.020,0.7226,0.5672,1.0898,0.0185,-0.0029
733,1.7667,1.801,9.912,-5.000,2.594,9.932,-4.992,0.7431,0.5404,1.0677,0.0140,-0.0005,-3.110,9.921,-5.000,-2.394,9.955,-5.021,0.6632,0.6310,1.0800,0.0149,-0.0098
734,1.7817,1.735,9.901,-5.000,2.519,9.934,-4.995,0.7354,0.5497,1.0666,0.0120,-0.0012,-3.251,9.908,-5.000,-2.471,9.959,-5.021,0.7253,0.5631,1.0777,0.0119,-0.0024
735,1.7967,1.721,9.893,-5.000,2.438,9.934,-4.998,0.6775,0.6166,1.0595,0.0097,-0.0071,-3.341,9.896,-5.000,-2.547,9.961,-5.020,0.7398,0.5460,1.0767,0.0094,-0.0010
736,1.8117,1.513,9.870,-5.000,2.370,9.931,-5.000,0.8060,0.4849,1.0652,0.0080,0.0057,-3.441,9.880,-5.000,-2.620,9.961,-5.018,0.7655,0.5194,1.0780,0.0076,0.0013
737,1.8267,1.568,9.865,-5.000,2.290,9.926,-5.003,0.6837,0.6099,1.0589,0.0063,-0.0063,-3.476,9.870,-5.000,-2.696,9.959,-5.017,0.7291,0.5588,1.0760,0.0066,-0.0020
738,1.8417,1.489,9.849,-5.000,2.210,9.920,-5.006,0.6878,0.6045,1.0533,0.0051,-0.0056,-3.627,9.844,-5.000,-2.766,9.953,-5.016,0.8032,0.4880,1.0810,0.0063,0.0050
739,1.8567,1.348,9.825,-5.000,2.138,9.913,-5.008,0.7538,0.5287,1.0542,0.0044,0.0008,-3.635,9.835,-5.000,-2.840,9.945,-5.014,0.7432,0.5425,1.0803,0.0074,-0.0008
740,1.8717,1.331,9.814,-5.000,2.060,9.905,-5.010,0.6999,0.5900,1.0500,0.0043,-0.0042,-3.769,9.807,-5.000,-2.909,9.936,-5.013,0.8017,0.4890,1.0850,0.0095,0.0047
741,1.8867,1.180,9.785,-5.000,1.990,9.897,-5.011,0.7760,0.5093,1.0529,0.0046,0.0030,-3.826,9.789,-5.000,-2.979,9.924,-5.012,0.7885,0.4997,1.0882,0.0126,0.0033
742,1.9017,1.164,9.773,-5.000,1.914,9.888,-5.012,0.7223,0.5636,1.0509,0.0053,-0.0020,-3.815,9.782,-5.000,-3.056,9.911,-5.011,0.7100,0.5814,1.0842,0.0166,-0.0040
743,1.9167,0.938,9.726,-5.000,1.857,9.880,-5.013,0.8736,0.4164,1.0669,0.0062,0.0159,-4.009,9.738,-5.000,-3.121,9.900,-5.011,0.8266,0.4668,1.0917,0.0196,0.0075
744,1.9317,1.015,9.729,-5.000,1.783,9.869,-5.014,0.7326,0.5532,1.0655,0.0077,-0.0014,-4.021,9.725,-5.000,-3.192,9.887,-5.011,0.7722,0.5126,1.0933,0.0225,0.0016
745,1.9467,0.882,9.694,-5.000,1.714,9.857,-5.015,0.7926,0.4959,1.0696,0.0093,0.0042,-4.030,9.714,-5.000,-3.269,9.871,-5.011,0.7136,0.5770,1.0896,0.0252,-0.0038
746,1.9617,0.886,9.684,-5.000,1.639,9.842,-5.014,0.7208,0.5671,1.0671,0.0110,-0.0025,-4.100,9.690,-5.000,-3.344,9.855,-5.011,0.7123,0.5780,1.0858,0.0267,-0.0038
747,1.9767,0.821,9.660,-5.000,1.564,9.827,-5.013,0.7159,0.5724,1.0642,0.0129,-0.0029,-4.245,9.647,-5.000,-3.414,9.840,-5.011,0.7838,0.5020,1.0886,0.0268,0.0028
748,1.9917,0.684,9.618,-5.000,1.495,9.813,-5.012,0.7812,0.5046,1.0672,0.0143,0.0031,-4.261,9.633,-5.000,-3.488,9.824,-5.012,0.7331,0.5540,1.0868,0.0257,-0.0018
749,2.0067,0.560,9.576,-5.000,1.432,9.800,-5.011,0.8362,0.4577,1.0766,0.0152,0.0094,-4.448,9.575,-5.000,-3.550,9.811,-5.013,0.8463,0.4482,1.0969,0.0238,0.0101
750,2.0217,0.599,9.576,-5.000,1.358,9.785,-5.010,0.7321,0.5545,1.0750,0.0154,-0.0017,-4.401,9.578,-5.000,-3.624,9.795,-5.014,0.7365,0.5513,1.0952,0.0208,-0.0017
751,2.0367,0.537,9.550,-5.000,1.283,9.769,-5.009,0.7248,0.5628,1.0727,0.0150,-0.0023,-4.527,9.532,-5.000,-3.693,9.780,-5.015,0.7918,0.4967,1.0986,0.0176,0.0034
752,2.0517,0.418,9.505,-5.000,1.213,9.754,-5.009,0.7748,0.5104,1.0750,0.0143,0.0023,-4.509,9.530,-5.000,-3.770,9.764,-5.016,0.7081,0.5847,1.0941,0.0138,-0.0044
753,2.0667,0.354,9.475,-5.000,1.143,9.738,-5.009,0.7714,0.5135,1.0769,0.0131,0.0019,-4.624,9.484,-5.000,-3.843,9.748,-5.017,0.7540,0.5311,1.0941,0.0107,-0.0001
754,2.0817,0.353,9.467,-5.000,1.067,9.719,-5.010,0.7058,0.5853,1.0727,0.0113,-0.0042,-4.619,9.479,-5.000,-3.922,9.729,-5.017,0.6810,0.6144,1.0866,0.0078,-0.0075
755,2.0967,0.170,9.391,-5.000,1.002,9.701,-5.010,0.8226,0.4710,1.0801,0.0098,0.0073,-4.811,9.400,-5.000,-3.990,9.713,-5.017,0.8044,0.4873,1.0914,0.0058,0.0048
756,2.1117,0.229,9.405,-5.000,0.926,9.679,-5.009,0.6969,0.5962,1.0749,0.0080,-0.0052,-4.814,9.391,-5.000,-4.063,9.694,-5.015,0.7421,0.5453,1.0903,0.0040,-0.0011
757,2.1267,0.101,9.346,-5.000,0.856,9.657,-5.009,0.7589,0.5253,1.0757,0.0065,0.0008,-4.827,9.380,-5.000,-4.142,9.672,-5.012,0.6873,0.6083,1.0838,0.0029,-0.0065
758,2.1417,0.046,9.314,-5.000,0.785,9.634,-5.008,0.7488,0.5353,1.0756,0.0052,-0.0001,-4.961,9.315,-5.000,-4.213,9.650,-5.010,0.7563,0.5285,1.0841,0.0023,0.0004
759,2.1567,0.047,9.307,-5.000,0.708,9.607,-5.008,0.6794,0.6155,1.0684,0.0045,-0.0071,-5.042,9.271,-5.000,-4.282,9.627,-5.008,0.7730,0.5138,1.0860,0.0026,0.0018
760,2.1717,-0.017,9.271,-5.000,0.632,9.578,-5.008,0.6766,0.6181,1.0611,0.0042,-0.0073,-5.059,9.256,-5.000,-4.354,9.602,-5.007,0.7248,0.5650,1.0834,0.0040,-0.0025
761,2.1867,-0.142,9.203,-5.000,0.563,9.550,-5.007,0.7410,0.5426,1.0606,0.0044,-0.0005,-5.130,9.213,-5.000,-4.426,9.574,-5.007,0.7316,0.5566,1.0816,0.0061,-0.0019
762,2.2017,-0.217,9.156,-5.000,0.496,9.520,-5.007,0.7538,0.5291,1.0613,0.0050,0.0007,-5.263,9.136,-5.000,-4.489,9.546,-5.008,0.8062,0.4855,1.0867,0.0084,0.0051
763,2.2167,-0.294,9.106,-5.000,0.431,9.488,-5.007,0.7710,0.5141,1.0635,0.0059,0.0022,-5.376,9.066,-5.000,-4.545,9.520,-5.009,0.8617,0.4332,1.0992,0.0109,0.0125
764,2.2317,-0.368,9.057,-5.000,0.368,9.457,-5.008,0.7851,0.5022,1.0670,0.0070,0.0035,-5.355,9.068,-5.000,-4.611,9.489,-5.011,0.7764,0.5103,1.1010,0.0139,0.0018
765,2.2467,-0.370,9.045,-5.000,0.301,9.421,-5.008,0.7225,0.5650,1.0647,0.0080,-0.0023,-5.403,9.032,-5.000,-4.676,9.455,-5.011,0.7636,0.5213,1.1016,0.0161,0.0006
766,2.2617,-0.427,9.003,-5.000,0.234,9.384,-5.008,0.7186,0.5692,1.0620,0.0092,-0.0026,-5.500,8.965,-5.000,-4.738,9.422,-5.011,0.8038,0.4870,1.1060,0.0179,0.0044
767,2.2767,-0.543,8.924,-5.000,0.173,9.348,-5.007,0.7808,0.5053,1.0651,0.0102,0.0031,-5.481,8.968,-5.000,-4.806,9.385,-5.011,0.7197,0.5718,1.1026,0.0195,-0.0034
768,2.2917,-0.554,8.905,-5.000,0.109,9.308,-5.006,0.7293,0.5566,1.0635,0.0114,-0.0016,-5.576,8.899,-5.000,-4.870,9.348,-5.011,0.7592,0.5251,1.1028,0.0207,0.0002
769,2.3067,-0.712,8.796,-5.000,0.055,9.274,-5.005,0.8419,0.4522,1.0739,0.0121,0.0104,-5.680,8.822,-5.000,-4.930,9.314,-5.012,0.8099,0.4819,1.1078,0.0211,0.0050
770,2.3217,-0.732,8.770,-5.000,-0.003,9.237,-5.004,0.8030,0.4874,1.0789,0.0126,0.0050,-5.622,8.852,-5.000,-5.002,9.274,-5.014,0.6818,0.6130,1.1000,0.0206,-0.0078
771,2.3367,-0.788,8.721,-5.000,-0.060,9.199,-5.003,0.8037,0.4870,1.0839,0.0125,0.0049,-5.732,8.769,-5.000,-5.068,9.237,-5.016,0.7396,0.5482,1.0985,0.0189,-0.0015
772,2.3517,-0.782,8.712,-5.000,-0.123,9.158,-5.002,0.7345,0.5528,1.0823,0.0121,-0.0016,-5.740,8.757,-5.000,-5.141,9.198,-5.018,0.6814,0.6135,1.0909,0.0158,-0.0076
773,2.3667,-0.829,8.668,-5.000,-0.187,9.116,-5.002,0.7251,0.5636,1.0798,0.0115,-0.0024,-5.859,8.662,-5.000,-5.206,9.161,-5.019,0.7535,0.5311,1.0908,0.0125,-0.0001
774,2.3817,-0.929,8.585,-5.000,-0.246,9.076,-5.002,0.7775,0.5089,1.0822,0.0107,0.0024,-5.926,8.602,-5.000,-5.271,9.125,-5.020,0.7675,0.5182,1.0920,0.0090,0.0012
775,2.3967,-0.921,8.579,-5.000,-0.311,9.033,-5.002,0.7053,0.5867,1.0779,0.0096,-0.0043,-5.933,8.591,-5.000,-5.339,9.085,-5.021,0.7097,0.5830,1.0879,0.0052,-0.0041
776,2.4117,-1.074,8.451,-5.000,-0.366,8.995,-5.001,0.8235,0.4705,1.0852,0.0085,0.0073,-6.041,8.494,-5.000,-5.402,9.047,-5.021,0.7755,0.5119,1.0899,0.0020,0.0020
